Rxn name	Formula	Gene-reaction association	LB	UB	Objective
HL_EAR180y	h_c + nadph_c + Trans-octadec-2-enoyl-[acyl-carrier protein]  -> nadp_c + ocdcaACP_c 	AC5u0009GL000221	  0.00	1000.00	  0.00
HL_EAR181x	h_c + nadh_c + Trans-3-cis-11-vacceoyl-[acyl-carrier protein]  -> nad_c + octeACP_c 	AC5u0009GL000221	  0.00	1000.00	  0.00
HL_EAR181y	h_c + nadph_c + Trans-3-cis-11-vacceoyl-[acyl-carrier protein]  -> nadp_c + octeACP_c 	AC5u0009GL000221	  0.00	1000.00	  0.00
HL_EAR40y	but2eACP_c + h_c + nadph_c  -> butACP_c + nadp_c 	AC5u0009GL000221	  0.00	1000.00	  0.00
HL_EAR60x	h_c + nadh_c + Trans-Hex-2-enoyl-[acyl-carrier protein]  -> hexACP_c + nad_c 	AC5u0009GL000221	  0.00	1000.00	  0.00
HL_EAR60y	h_c + nadph_c + Trans-Hex-2-enoyl-[acyl-carrier protein]  -> hexACP_c + nadp_c 	AC5u0009GL000221	  0.00	1000.00	  0.00
HL_EAR80x	h_c + nadh_c + Trans-Oct-2-enoyl-[acyl-carrier protein]  -> nad_c + ocACP_c 	AC5u0009GL000221	  0.00	1000.00	  0.00
HL_EAR80y	h_c + nadph_c + Trans-Oct-2-enoyl-[acyl-carrier protein]  -> nadp_c + ocACP_c 	AC5u0009GL000221	  0.00	1000.00	  0.00
HL_ECOAH6	(S)-3-Hydroxytetradecanoyl-CoA  <=> h2o_c + Trans-Tetradec-2-enoyl-CoA 	AC5u0009GL001661	-1000.00	1000.00	  0.00
HL_ECOAH7	(S)-3-Hydroxyhexadecanoyl-CoA  <=> h2o_c + Trans-Hexadec-2-enoyl-CoA 	AC5u0009GL001661	-1000.00	1000.00	  0.00
HL_ECOAH8	(S)-3-Hydroxyoctadecanoyl-CoA  <=> h2o_c + Trans-Octadec-2-enoyl-CoA 	AC5u0009GL001661	-1000.00	1000.00	  0.00
HL_F1PP	h2o_c + D-Fructose 1-phosphate  -> fru_c + pi_c 	AC5u0009GL000639 or AC5u0009GL002157 or AC5u0009GL002089 or AC5u0009GL000581	  0.00	1000.00	  0.00
HL_F6PP	f6p_c + h2o_c  -> fru_c + pi_c 	AC5u0009GL002089 or AC5u0009GL000581 or AC5u0009GL000639 or AC5u0009GL002157 or AC5u0009GL001752	  0.00	1000.00	  0.00
HL_FBP	fdp_c + h2o_c  -> f6p_c + pi_c 	AC5u0009GL000581	  0.00	1000.00	  0.00
HL_FE2abc	atp_c + h2o_c + fe2_e  -> adp_c + fe2_c + h_c + pi_c 	AC5u0009GL001764	  0.00	1000.00	  0.00
HL_FORCT	Formyl-CoA(4-) + Oxalate  <=> for_c + Oxalyl-CoA 	AC5u0009GL000692	-1000.00	1000.00	  0.00
HL_FRDx	fum_c + h_c + nadh_c  <=> nad_c + succ_c 	AC5u0009GL001117	-1000.00	1000.00	  0.00
HL_G1PP	g1p_c + h2o_c  -> glc__D_c + pi_c 	AC5u0009GL002089 or AC5u0009GL000581	  0.00	1000.00	  0.00
HL_G3PD2	glyc3p_c + nadp_c  <=> dhap_c + h_c + nadph_c 	AC5u0009GL000793	-1000.00	1000.00	  0.00
HL_G3PT	glyc3p_c + h2o_c  -> glyc_c + pi_c 	AC5u0009GL000639 or AC5u0009GL002157 or AC5u0009GL000621 or AC5u0009GL002175	  0.00	1000.00	  0.00
HL_G6PP	g6p_c + h2o_c  -> glc__D_c + pi_c 	AC5u0009GL001752 or AC5u0009GL000639 or AC5u0009GL002157 or AC5u0009GL002089	  0.00	1000.00	  0.00
HL_GALKr	atp_c + gal_c  -> adp_c + gal1p_c + h_c 	AC5u0009GL002028	  0.00	1000.00	  0.00
HL_GDPDPK	atp_c + gdp_c  -> amp_c + ppgpp_c + h_c 	AC5u0009GL000169 or AC5u0009GL000169	  0.00	1000.00	  0.00
HL_GDPTPDP	gdptp_c + h2o_c  -> gtp_c + ppi_c 	AC5u0009GL000169	  0.00	1000.00	  0.00
HL_GK2	datp_c + gmp_c  <=> dadp_c + gdp_c 	AC5u0009GL000028 or AC5u0009GL000948	-1000.00	1000.00	  0.00
HL_GLNTRS2	atp_c + nh4_c + Glutamine tRNA charged with glutamate  -> amp_c + glntrna_c + h_c + ppi_c 	AC5u0009GL000331 and AC5u0009GL000330 and AC5u0009GL000329	  0.00	1000.00	  0.00
HL_GLUABUTt7	4abut_c + glu__L_e  <=> glu__L_c + m_0002 	AC5u0009GL000082 or AC5u0009GL001157	-1000.00	1000.00	  0.00
HL_GLUabc	atp_c + glu__L_e + h2o_c  -> adp_c + glu__L_c + h_c + pi_c 	( AC5u0009GL000164 or AC5u0009GL000669 or AC5u0009GL001684 or AC5u0009GL002127 ) and ( AC5u0009GL000165 or AC5u0009GL000668 or AC5u0009GL000728 or AC5u0009GL001233 or AC5u0009GL001666 or AC5u0009GL001685 or AC5u0009GL001849 or AC5u0009GL002128 )	  0.00	1000.00	  0.00
HL_GLYCK2	atp_c + glyc__R_c  -> 2pg_c + adp_c + h_c 	AC5u0009GL001365	  0.00	1000.00	  0.00
HL_GMPS	atp_c + nh4_c + xmp_c  -> amp_c + gmp_c + 2 h_c + ppi_c 	AC5u0009GL000967	  0.00	1000.00	  0.00
HL_GRTAL	25 udpg_c + teichoic_acid_containing_ribitol_P  -> 25 h_c + 25 udp_c + ribitol_teichoic_acid__n25__with_glucose_substitutions 	AC5u0009GL001162 or AC5u0009GL001162 or AC5u0009GL001162	  0.00	1000.00	  0.00
HL_GTPCII2	gtp_c + 3 h2o_c  -> for_c + 2 h_c + ppi_c + 2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate 	AC5u0009GL000911 or AC5u0009GL001775	  0.00	1000.00	  0.00
HL_GUAt2r	h_e + gua_e  <=> gua_c + h_c 	AC5u0009GL000376 or AC5u0009GL000690 or AC5u0009GL000691	-1000.00	1000.00	  0.00
HL_HSST	hom__L_c + succoa_c  -> coa_c + O-Succinyl-L-homoserine 	AC5u0009GL002042	  0.00	1000.00	  0.00
HL_I2FE2SR	[2Fe-1S] desulfurated iron-sulfur cluster + IscS with bound sulfur + IscU scaffold protein  -> 4 h_c + IscS sulfur acceptor protein + IscU with bound [2Fe-2S] cluster 	AC5u0009GL001759 and ( AC5u0009GL000683 or AC5u0009GL001347 )	  0.00	1000.00	  0.00
HL_I2FE2SS	2 fe2_c + Flavin adenine dinucleotide reduced + 2 IscS with bound sulfur + IscU scaffold protein  -> fad_c + 6 h_c + 2 IscS sulfur acceptor protein + IscU with bound [2Fe-2S] cluster 	( AC5u0009GL000683 or AC5u0009GL001347 ) and AC5u0009GL001759	  0.00	1000.00	  0.00
HL_ICYSDS	cys__L_c + IscS sulfur acceptor protein  -> ala__L_c + IscS with bound sulfur 	AC5u0009GL000683 or AC5u0009GL001347	  0.00	1000.00	  0.00
HL_IMPD	h2o_c + imp_c + nad_c  -> h_c + nadh_c + xmp_c 	AC5u0009GL001503	  0.00	1000.00	  0.00
HL_KAS14	h_c + malACP_c + Acetyl-ACP  -> ACP_c + actACP_c + co2_c 	AC5u0009GL000227 or AC5u0009GL000227	  0.00	1000.00	  0.00
HL_LIPATPT	atp_c + Lipoate  -> ppi_c + Lipoyl-AMP 	AC5u0009GL001200	  0.00	1000.00	  0.00
HL_LSERDHr	nadp_c + ser__L_c  <=> h_c + nadph_c + 2-Aminomalonate semialdehyde 	AC5u0009GL001259	-1000.00	1000.00	  0.00
HL_LTA_LRE	LTAala_LRE_c + LTAglc_LRE_c + 115.3 ala__D_c + 185.3 atp_c + 150 ctp_c + 120 glyc3p_c + 171 h2o_c + pa_LRE_c + 130.2 udpg_c  -> 185.3 adp_c + 150 cmp_c + 173.2 h_c + 186.3 pi_c + 20 ppi_c + 130.2 udp_c + LTAtotal_LRE_c[] 	AC5u0009GL001598 and AC5u0009GL001144	  0.00	1000.00	  0.00
HL_L_LACD2	lac__L_c + q8_c  -> pyr_c + q8h2_c 	( AC5u0009GL000797 and AC5u0009GL000795 and AC5u0009GL000796 ) or AC5u0009GL001503	  0.00	1000.00	  0.00
HL_L_LACD3	lac__L_c + mqn8_c  -> pyr_c + Menaquinol 8 	( AC5u0009GL000795 and AC5u0009GL000797 and AC5u0009GL000796 ) or AC5u0009GL001503	  0.00	1000.00	  0.00
HL_MALTATr	accoa_c + malt_c  -> coa_c + Acetyl-maltose 	AC5u0009GL000150 or AC5u0009GL000150 or AC5u0009GL000472	  0.00	1000.00	  0.00
HL_ME1	mal__L_c + nad_c  -> co2_c + nadh_c + pyr_c 	AC5u0009GL001119	  0.00	1000.00	  0.00
HL_MELIBt2	h_e + melib_e  -> h_c + melib_c 	AC5u0009GL002019	  0.00	1000.00	  0.00
HL_METGL	h2o_c + met__L_c  -> 2obut_c + nh4_c + Methanethiol CH4S 	AC5u0009GL000726	  0.00	1000.00	  0.00
HL_METSOXR1	trdrd_c + L-Methionine Sulfoxide  -> h2o_c + met__L_c + trdox_c 	( AC5u0009GL000248 and AC5u0009GL001491 ) or ( AC5u0009GL001491 and AC5u0009GL000051 ) or ( AC5u0009GL001491 and AC5u0009GL000051 ) or ( AC5u0009GL000248 and AC5u0009GL001491 )	  0.00	1000.00	  0.00
HL_METSOXR2	trdrd_c + L-methionine-R-sulfoxide  -> h2o_c + met__L_c + trdox_c 	( AC5u0009GL001491 and AC5u0009GL000913 ) or ( AC5u0009GL001491 and AC5u0009GL000913 )	  0.00	1000.00	  0.00
HL_MGDS	gtp_c + h_c + Molybdoenzyme molybdenum cofactor  -> h2o_c + ppi_c + moldybdopterin_guanine_dinucleotide 	AC5u0009GL000253 and AC5u0009GL000252	  0.00	1000.00	  0.00
HL_MLTG1	h2o_c + Maltotriose C18H32O16  -> glc__D_c + malt_c 	AC5u0009GL002111	  0.00	1000.00	  0.00
HL_MLTG2	h2o_c + Maltotetraose  -> glc__D_c + Maltotriose C18H32O16 	AC5u0009GL002111	  0.00	1000.00	  0.00
HL_MLTG3	h2o_c + Maltopentaose  -> glc__D_c + Maltotetraose 	AC5u0009GL002111	  0.00	1000.00	  0.00
HL_MLTG4	h2o_c + Maltohexaose  -> glc__D_c + Maltopentaose 	AC5u0009GL002111	  0.00	1000.00	  0.00
HL_MOCOS	2 h_c + Molybdate + Adenylated molybdopterin  -> amp_c + cu2_c + h2o_c + Molybdoenzyme molybdenum cofactor 	AC5u0009GL000251	  0.00	1000.00	  0.00
HL_NADDP	h2o_c + nad_c  -> amp_c + 2 h_c + NMN C11H14N2O8P 	AC5u0009GL001552 or AC5u0009GL000327	  0.00	1000.00	  0.00
HL_NADH10	h_c + mqn8_c + nadh_c  -> nad_c + Menaquinol 8 	AC5u0009GL002057 or AC5u0009GL000675 or AC5u0009GL001904	  0.00	1000.00	  0.00
HL_NADH5	h_c + nadh_c + q8_c  -> nad_c + q8h2_c 	AC5u0009GL001904 or AC5u0009GL000675 or AC5u0009GL002057	  0.00	1000.00	  0.00
HL_NADH9	2dmmq8_c + h_c + nadh_c  -> nad_c + 2-Demethylmenaquinol 8 	AC5u0009GL002057 or AC5u0009GL000675 or AC5u0009GL001904	  0.00	1000.00	  0.00
HL_NMNAT	atp_c + h_c + NMN C11H14N2O8P  -> nad_c + ppi_c 	AC5u0009GL000090 or AC5u0009GL000090 or AC5u0009GL001630 or AC5u0009GL000090	  0.00	1000.00	  0.00
HL_NMNP	m_0006  -> NMN C11H14N2O8P 	AC5u0009GL002036	  0.00	1000.00	  0.00
HL_NO2t3	h_e + no2_c  -> h_c + m_0007 	AC5u0009GL000260	  0.00	1000.00	  0.00
HL_NTP10	h2o_c + itp_c  -> h_c + idp_c + pi_c 	AC5u0009GL000020	  0.00	1000.00	  0.00
HL_NTP3	gtp_c + h2o_c  -> gdp_c + h_c + pi_c 	AC5u0009GL001268 or AC5u0009GL000020 or AC5u0009GL001352 or AC5u0009GL000958	  0.00	1000.00	  0.00
HL_NTP5	ctp_c + h2o_c  -> cdp_c + h_c + pi_c 	AC5u0009GL000020	  0.00	1000.00	  0.00
HL_NTPP9	h2o_c + itp_c  -> h_c + imp_c + ppi_c 	AC5u0009GL000642 or AC5u0009GL002154	  0.00	1000.00	  0.00
HL_NTRARx	h_c + nadh_c + no3_c  -> h2o_c + nad_c + no2_c 	AC5u0009GL000248 and AC5u0009GL000247 and AC5u0009GL000246 and AC5u0009GL000245	  0.00	1000.00	  0.00
HL_NTRARy	h_c + nadph_c + no3_c  -> h2o_c + nadp_c + no2_c 	AC5u0009GL000248 and AC5u0009GL000247 and AC5u0009GL000246 and AC5u0009GL000245	  0.00	1000.00	  0.00
HL_OCTDPS	frdp_c + 5 ipdp_c  -> 5 ppi_c + All-trans-Octaprenyl diphosphate 	AC5u0009GL002178	  0.00	1000.00	  0.00
HL_OGMEACPD	3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester  -> h2o_c + Enoylglutaryl-[acyl-carrier protein] methyl ester 	AC5u0009GL000225 or AC5u0009GL000233	  0.00	1000.00	  0.00
HL_OGMEACPR	h_c + nadph_c + 3-Oxo-glutaryl-[acyl-carrier protein] methyl ester  -> nadp_c + 3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester 	AC5u0009GL000228	  0.00	1000.00	  0.00
HL_OPMEACPD	3-Hydroxypimeloyl-[acyl-carrier protein] methyl ester  -> h2o_c + Enoylpimeloyl-[acyl-carrier protein] methyl ester 	AC5u0009GL000225 or AC5u0009GL000233	  0.00	1000.00	  0.00
HL_OXCDC	h_c + Oxalyl-CoA  -> co2_c + Formyl-CoA(4-) 	AC5u0009GL000698	  0.00	1000.00	  0.00
HL_P5CR	1pyr5c_c + 2 h_c + nadph_c  -> nadp_c + pro__L_c 	AC5u0009GL000776	  0.00	1000.00	  0.00
HL_PAPPT1	uAgla_c + udcpp_c  -> ump_c + Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine 	AC5u0009GL001332	  0.00	1000.00	  0.00
HL_PAPPT3	udcpp_c + UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine  -> ump_c + Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 	AC5u0009GL001332	  0.00	1000.00	  0.00
HL_PMDPHT	5aprbu_c + h2o_c  -> 4r5au_c + pi_c 	AC5u0009GL000858 or AC5u0009GL000093	  0.00	1000.00	  0.00
HL_PPIabc	atp_c + h2o_c + m_0005  -> adp_c + h_c + pi_c + ppi_c 	AC5u0009GL001317 and AC5u0009GL001315 and AC5u0009GL001314 and AC5u0009GL001314 and AC5u0009GL001316 and AC5u0009GL001317	  0.00	1000.00	  0.00
HL_PPK	atp_c + pi_c  -> adp_c + ppi_c 	AC5u0009GL000770	  0.00	1000.00	  0.00
HL_PPNCL2	4ppan_c + ctp_c + cys__L_c  -> 4ppcys_c + cmp_c + h_c + ppi_c 	AC5u0009GL000026	  0.00	1000.00	  0.00
HL_PREN	frdp_c + 4 ipdp_c  -> hepdp_c + 4 ppi_c 	AC5u0009GL002178	  0.00	1000.00	  0.00
HL_PROabc	atp_c + h2o_c + pro__L_e  -> adp_c + h_c + pi_c + pro__L_c 	( AC5u0009GL000165 or AC5u0009GL000668 or AC5u0009GL000728 or AC5u0009GL001233 or AC5u0009GL001666 or AC5u0009GL001685 or AC5u0009GL001849 or AC5u0009GL002128 ) and ( AC5u0009GL000914 or AC5u0009GL000916 )	  0.00	1000.00	  0.00
HL_PTA2	pi_c + ppcoa_c  -> coa_c + ppap_c 	AC5u0009GL000976 or AC5u0009GL001918	  0.00	1000.00	  0.00
HL_PYDXPP	h2o_c + pydx5p_c  -> pi_c + pydx_c 	AC5u0009GL000581 or AC5u0009GL000581 or AC5u0009GL001752 or AC5u0009GL000621 or AC5u0009GL002175	  0.00	1000.00	  0.00
HL_R5PP	h2o_c + r5p_c  -> pi_c + rib__D_c 	AC5u0009GL002089 or AC5u0009GL002089 or AC5u0009GL000639 or AC5u0009GL002157 or AC5u0009GL000621 or AC5u0009GL002175 or AC5u0009GL000581	  0.00	1000.00	  0.00
HL_RBFSb	2 dmlz_c  -> 4r5au_c + ribflv_c 	AC5u0009GL001774 or AC5u0009GL001776	  0.00	1000.00	  0.00
HL_RNTR1c2	atp_c + 2 h_c + 2 Flavodoxin reduced  -> datp_c + h2o_c + 2 Flavodoxin semi oxidized 	(( AC5u0009GL001161 or AC5u0009GL001905 ) and AC5u0009GL001026 )	  0.00	1000.00	  0.00
HL_RNTR2c2	gtp_c + 2 h_c + 2 Flavodoxin reduced  -> dgtp_c + h2o_c + 2 Flavodoxin semi oxidized 	(( AC5u0009GL001161 or AC5u0009GL001905 ) and AC5u0009GL001026 )	  0.00	1000.00	  0.00
HL_RNTR3c2	ctp_c + 2 h_c + 2 Flavodoxin reduced  -> dctp_c + h2o_c + 2 Flavodoxin semi oxidized 	(( AC5u0009GL001161 or AC5u0009GL001905 ) and AC5u0009GL001026 )	  0.00	1000.00	  0.00
HL_RNTR4c2	2 h_c + utp_c + 2 Flavodoxin reduced  -> dutp_c + h2o_c + 2 Flavodoxin semi oxidized 	(( AC5u0009GL001161 or AC5u0009GL001905 ) and AC5u0009GL001026 )	  0.00	1000.00	  0.00
HL_S4FE4SR	2 h_c + Flavin adenine dinucleotide reduced + SufBCD with two bound [2Fe-2S] clusters  -> fad_c + SufBCD with bound [4Fe-4S] cluster 	AC5u0009GL001758 and AC5u0009GL001762 and AC5u0009GL001758	  0.00	1000.00	  0.00
HL_SDPTA	akg_c + sl26da_c  <=> glu__L_c + sl2a6o_c 	AC5u0009GL000606 or AC5u0009GL000606 or AC5u0009GL000606 or AC5u0009GL000606 or AC5u0009GL000780	-1000.00	1000.00	  0.00
HL_SHSL1	cys__L_c + O-Succinyl-L-homoserine  -> cyst__L_c + h_c + succ_c 	AC5u0009GL000726	  0.00	1000.00	  0.00
HL_SUCD1	fad_c + succ_c  <=> fum_c + Flavin adenine dinucleotide reduced 	AC5u0009GL001188 or AC5u0009GL001189	-1000.00	1000.00	  0.00
HL_THFAT	h2o_c + methf_c  -> 5fthf_c + h_c 	AC5u0009GL000116	  0.00	1000.00	  0.00
HL_THMDt2	h_e + thymd_e  -> h_c + thymd_c 	AC5u0009GL001663	  0.00	1000.00	  0.00
HL_THRA	thr__L_c  -> acald_c + gly_c 	AC5u0009GL000116	  0.00	1000.00	  0.00
HL_THRA2	L-Allo-threonine  -> acald_c + gly_c 	AC5u0009GL000116	  0.00	1000.00	  0.00
HL_THRt2r	h_e + thr__L_e  <=> h_c + thr__L_c 	AC5u0009GL001226 or AC5u0009GL001105 or AC5u0009GL001225	-1000.00	1000.00	  0.00
HL_TRE6PH	h2o_c + Alpha,alpha'-Trehalose 6-phosphate  -> g6p_c + glc__D_c 	AC5u0009GL001180	  0.00	1000.00	  0.00
HL_TRPTA	akg_c + trp__L_c  <=> glu__L_c + indpyr_c 	AC5u0009GL000055 or AC5u0009GL000419 or AC5u0009GL001361 or AC5u0009GL001591 or AC5u0009GL000055 or AC5u0009GL000419 or AC5u0009GL001361 or AC5u0009GL001591 or AC5u0009GL000055 or AC5u0009GL000419 or AC5u0009GL001361 or AC5u0009GL001591	-1000.00	1000.00	  0.00
HL_UAAGLS1	atp_c + lys__L_c + uamag_c  -> adp_c + 2 h_c + pi_c + uAgl_c 	AC5u0009GL000121	  0.00	1000.00	  0.00
HL_UAGPT1	uacgam_c + Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine  -> h_c + udp_c + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine 	AC5u0009GL001334	  0.00	1000.00	  0.00
HL_UDPGPT	udcpp_c + udpg_c  <=> ump_c + Undecaprenol-diphosphate-glucose 	AC5u0009GL001150 or AC5u0009GL001448 or AC5u0009GL001797	-1000.00	1000.00	  0.00
HL_UGMDDS	alaala_c + atp_c + ugmd_c  -> adp_c + h_c + pi_c + UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 	AC5u0009GL000365	  0.00	1000.00	  0.00
HL_araphe1	4mop_c + phe__L_c  -> leu__L_c + phpyr_c 	AC5u0009GL000055 or AC5u0009GL000419 or AC5u0009GL001361 or AC5u0009GL001591	  0.00	1000.00	  0.00
HL_araphe3	indpyr_c + phe__L_c  -> phpyr_c + trp__L_c 	AC5u0009GL000055 or AC5u0009GL000419 or AC5u0009GL001361 or AC5u0009GL001591	  0.00	1000.00	  0.00
HL_aratry1	4mop_c + trp__L_c  -> indpyr_c + leu__L_c 	AC5u0009GL000055 or AC5u0009GL000419 or AC5u0009GL001361 or AC5u0009GL001591	  0.00	1000.00	  0.00
HL_aratyr1	4mop_c + tyr__L_c  -> 34hpp_c + leu__L_c 	AC5u0009GL000055 or AC5u0009GL000419 or AC5u0009GL001361 or AC5u0009GL001591	  0.00	1000.00	  0.00
HL_aratyr3	phpyr_c + tyr__L_c  <=> 34hpp_c + phe__L_c 	AC5u0009GL000055 or AC5u0009GL000419 or AC5u0009GL001361 or AC5u0009GL001591	-1000.00	1000.00	  0.00
HL_ADSK	atp_c + Adenosine 5'-phosphosulfate  -> adp_c + h_c + 3'-Phosphoadenylyl sulfate 	AC5u0009GL000071	  0.00	1000.00	  0.00
HL_BPNT	h2o_c + pap_c  -> amp_c + pi_c 	AC5u0009GL001379	  0.00	1000.00	  0.00
HL_KARA2	2ahbut_c + h_c + nadph_c  <=> nadp_c + (R)-2,3-Dihydroxy-3-methylpentanoate 	AC5u0009GL000793	-1000.00	1000.00	  0.00
HL_SERAT	accoa_c + ser__L_c  <=> acser_c + coa_c 	AC5u0009GL001357	-1000.00	1000.00	  0.00
FRUabc_e	atp_c + h2o_c + fru_e  -> adp_c + fru_c + h_c + pi_c 		  0.00	1000.00	  0.00
MNLabc_e	atp_c + h2o_c + mnl_e  -> adp_c + h_c + mnl_c + pi_c 	AC5u0009GL001848 or AC5u0009GL000165 or AC5u0009GL000668 or AC5u0009GL001849 or AC5u0009GL002128	  0.00	1000.00	  0.00
R05140 	sucr_e + Levan  <=> glc__D_e + Levan_L 	AC5u0009GL000236	-1000.00	1000.00	  0.00
AC5_RNA	27.2 atp_c + 0.196 ctp_c + 0.1895 gtp_c + 27.2 h2o_c + 0.3088 utp_c  -> 27.2 adp_c + 27.2 h_c + 27.2 pi_c + m_0016 		  0.00	1000.00	  0.00
AC5_PROTEIN	0.047 alatrna_c + 0.061 argtrna_c + 0.058 asntrna_c + 0.03 asptrna_c + 0.306 atp_c + 0.039 cystrna_c + 0.039 glntrna_c + 0.029 glutrna_c + 0.042 glytrna_c + 12 gtp_c + 12.306 h2o_c + 0.031 histrna_c + 0.08 iletrna_c + 0.117 leutrna_c + 0.059 lystrna_c + 0.019 mettrna_c + 0.06 phetrna_c + 0.044 protrna_c + 0.093 sertrna_c + 0.055 thrtrna_c + 0.016 trptrna_c + 0.036 tyrtrna_c + 0.054 valtrna_c  -> 0.306 adp_c + 12 gdp_c + 12.306 h_c + 12.306 pi_c + 0.047 trnaala_c + 0.061 trnaarg_c + 0.058 trnaasn_c + 0.03 trnaasp_c + 0.039 trnacys_c + 0.068 trnaglu_c + 0.042 trnagly_c + 0.031 trnahis_c + 0.08 trnaile_c + 0.117 trnaleu_c + 0.059 trnalys_c + 0.019 trnamet_c + 0.06 trnaphe_c + 0.044 trnapro_c + 0.093 trnaser_c + 0.055 trnathr_c + 0.016 trnatrp_c + 0.036 trnatyr_c + 0.054 trnaval_c + m_0015 		  0.00	1000.00	  0.00
AC5_DNA	29.37 atp_c + 0.3035 datp_c + 0.1965 dctp_c + 0.1965 dgtp_c + 0.3035 dttp_c + 29.37 h2o_c  -> 29.37 adp_c + 29.37 h_c + 29.37 pi_c + m_0014 		  0.00	1000.00	  0.00
AC5_BIOMASS	0.4717 CPS_LRE_c + 0.1211 PGlac2_c + 49.7 atp_c + 0.0002 coa_c + 1e-05 gthrd_c + 49.7 h2o_c + 0.0002 nad_c + 1e-05 pydx5p_c + 0.0002 ribflv_c + 0.0002 thf_c + 0.0002 udcpdp_c + 0.0002 adeadocbl_c[] + 1e-05 btn_c + 1e-05 thmpp_c + 0.0154 LTAtotal_LRE_c[] + 0.0054 LIP_LRE_c[] + 0.0625 m_0014 + 2.8925 m_0015 + 0.2861 m_0016  -> 49.7 adp_c + 49.7 h_c + 49.7 pi_c + m_0013 		  0.00	1000.00	  0.00
AC5_GROWTH	m_0013  -> 		  0.00	1000.00	  1.00
EXC_BOTH_4ahmmp_e	4ahmmp_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_arg__L_e	arg__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_chol_e	chol_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_cobalt2_e	cobalt2_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_cu2_e	cu2_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_cys__D_e	cys__D_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_cys__L_e	cys__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_fuc__L_e	fuc__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_glc__D_e	glc__D_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_glcn__D_e	glcn__D_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_gln__L_e	gln__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_glu__L_e	glu__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_glyc_e	glyc_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_h_e	h_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_his__L_e	his__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_ile__L_e	ile__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_lcts_e	lcts_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_leu__L_e	leu__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_lys__L_e	lys__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_met__D_e	met__D_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_met__L_e	met__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_mnl_e	mnl_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_orn__L_e	orn__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_pi_e	pi_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_ser__L_e	ser__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_spmd_e	spmd_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_sucr_e	sucr_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_thr__L_e	thr__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_tre_e	tre_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_tyr__L_e	tyr__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_val__L_e	val__L_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_xan_e	xan_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_rib__D_e	rib__D_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_gal_e	gal_e  <=> 		-1000.00	1000.00	  0.00
EXC_BOTH_malt_e	malt_e  <=> 		-1000.00	1000.00	  0.00
